"Points:0","Points:1","Points:2"
2.7004238438200002e+01,-5.0000000000000000e-01,6.0853125822599998e-04
3.0270993532300000e+01,-5.0000000000000000e-01,6.1091914714299996e-04
3.4098922753399997e+01,-5.0000000000000000e-01,6.1371723561299998e-04
3.8584480480099998e+01,-5.0000000000000000e-01,6.1699602856600002e-04
4.3840691707799998e+01,-5.0000000000000000e-01,6.2083814350000004e-04
5.0000000000000000e+01,-5.0000000000000000e-01,6.2534039223999997e-04
8.0000000000000000e+00,-5.0000000000000000e-01,1.2054569347400000e-03
8.0836775266099998e+00,-5.0000000000000000e-01,1.2057112082699999e-03
8.1694635205800008e+00,-5.0000000000000000e-01,1.2059718888799999e-03
8.2595195774400008e+00,-5.0000000000000000e-01,1.2062455450600001e-03
8.3561148878099996e+00,-5.0000000000000000e-01,1.2065390722800001e-03
8.4616834153300005e+00,-5.0000000000000000e-01,1.2068598666899999e-03
8.5788852266299997e+00,-5.0000000000000000e-01,1.2072160115299999e-03
8.7106735183699993e+00,-5.0000000000000000e-01,1.2076164807700001e-03
8.8603690305799994e+00,-5.0000000000000000e-01,1.2080713652500000e-03
9.0317437210999998e+00,-5.0000000000000000e-01,1.2085921269200000e-03
9.2291158095799997e+00,-5.0000000000000000e-01,1.2091918877100000e-03
9.4574585860300004e+00,-5.0000000000000000e-01,1.2098857601100001e-03
9.7225257254400006e+00,-5.0000000000000000e-01,1.2106912279900000e-03
1.0030996266200001e+01,-5.0000000000000000e-01,1.2116285871500000e-03
1.0390642905300000e+01,-5.0000000000000000e-01,1.2127214567399999e-03
1.0810527851500000e+01,-5.0000000000000000e-01,1.2139973743699999e-03
1.1301231169999999e+01,-5.0000000000000000e-01,1.2154884900200001e-03
1.1875117374800000e+01,-5.0000000000000000e-01,1.2172323761299999e-03
1.2546646983100000e+01,-5.0000000000000000e-01,1.2192729743299999e-03
1.3332740885500000e+01,-5.0000000000000000e-01,1.2216617026700001e-03
1.4253206710100001e+01,-5.0000000000000000e-01,1.2244587512000001e-03
1.5331237926300000e+01,-5.0000000000000000e-01,1.2277345986599999e-03
1.6593998262800000e+01,-5.0000000000000000e-01,1.2315717883299999e-03
1.8073306166799998e+01,-5.0000000000000000e-01,1.2360670079099999e-03
1.9806436550000001e+01,-5.0000000000000000e-01,1.2413335258800000e-03
2.1837060025100001e+01,-5.0000000000000000e-01,1.2475040454799999e-03
2.4216343297100000e+01,-5.0000000000000000e-01,1.2547340486000001e-03
2.7004238438200002e+01,-5.0000000000000000e-01,1.2632057135000001e-03
3.0270993532300000e+01,-5.0000000000000000e-01,1.2731325052500000e-03
3.4098922753399997e+01,-5.0000000000000000e-01,1.2847645545100001e-03
3.8584480480099998e+01,-5.0000000000000000e-01,1.2983949602600000e-03
4.3840691707799998e+01,-5.0000000000000000e-01,1.3143671751099999e-03
5.0000000000000000e+01,-5.0000000000000000e-01,1.3330836594900000e-03
8.0000000000000000e+00,-5.0000000000000000e-01,1.8490688764600000e-03
8.0836775266099998e+00,-5.0000000000000000e-01,1.8496366957599999e-03
8.1694635205800008e+00,-5.0000000000000000e-01,1.8502188227000000e-03
8.2595195774400008e+00,-5.0000000000000000e-01,1.8508299254500001e-03
8.3561148878099996e+00,-5.0000000000000000e-01,1.8514854023000001e-03
8.4616834153300005e+00,-5.0000000000000000e-01,1.8522017696400001e-03
8.5788852266299997e+00,-5.0000000000000000e-01,1.8529970781600001e-03
8.7106735183699993e+00,-5.0000000000000000e-01,1.8538913676800000e-03
8.8603690305799994e+00,-5.0000000000000000e-01,1.8549071720900001e-03
9.0317437210999998e+00,-5.0000000000000000e-01,1.8560700871499999e-03
9.2291158095799997e+00,-5.0000000000000000e-01,1.8574094154700000e-03
9.4574585860300004e+00,-5.0000000000000000e-01,1.8589589048000001e-03
9.7225257254400006e+00,-5.0000000000000000e-01,1.8607575984600001e-03
1.0030996266200001e+01,-5.0000000000000000e-01,1.8628508190899999e-03
1.0390642905300000e+01,-5.0000000000000000e-01,1.8652913107000001e-03
1.0810527851500000e+01,-5.0000000000000000e-01,1.8681405676600001e-03
1.1301231169999999e+01,-5.0000000000000000e-01,1.8714703842100000e-03
1.1875117374800000e+01,-5.0000000000000000e-01,1.8753646635300001e-03
1.2546646983100000e+01,-5.0000000000000000e-01,1.8799215318499999e-03
1.3332740885500000e+01,-5.0000000000000000e-01,1.8852558110100000e-03
1.4253206710100001e+01,-5.0000000000000000e-01,1.8915019117100001e-03
1.5331237926300000e+01,-5.0000000000000000e-01,1.8988172202700001e-03
1.6593998262800000e+01,-5.0000000000000000e-01,1.9073860644400001e-03
1.8073306166799998e+01,-5.0000000000000000e-01,1.9174243579700000e-03
1.9806436550000001e+01,-5.0000000000000000e-01,1.9291850411000001e-03
2.1837060025100001e+01,-5.0000000000000000e-01,1.9429644540400000e-03
2.4216343297100000e+01,-5.0000000000000000e-01,1.9591098040400001e-03
2.7004238438200002e+01,-5.0000000000000000e-01,1.9780279141100002e-03
3.0270993532300000e+01,-5.0000000000000000e-01,2.0001954739599999e-03
3.4098922753399997e+01,-5.0000000000000000e-01,2.0261710514699999e-03
3.8584480480099998e+01,-5.0000000000000000e-01,2.0566091671399998e-03
4.3840691707799998e+01,-5.0000000000000000e-01,2.0922767864299998e-03
5.0000000000000000e+01,-5.0000000000000000e-01,2.1340726454199999e-03
8.0000000000000000e+00,-5.0000000000000000e-01,2.5429852668500002e-03
8.0836775266099998e+00,-5.0000000000000000e-01,2.5439766209599999e-03
8.1694635205800008e+00,-5.0000000000000000e-01,2.5449929547499998e-03
8.2595195774400008e+00,-5.0000000000000000e-01,2.5460598773199999e-03
8.3561148878099996e+00,-5.0000000000000000e-01,2.5472042724900001e-03
8.4616834153300005e+00,-5.0000000000000000e-01,2.5484549762099999e-03
8.5788852266299997e+00,-5.0000000000000000e-01,2.5498435031099998e-03
8.7106735183699993e+00,-5.0000000000000000e-01,2.5514048406600001e-03
8.8603690305799994e+00,-5.0000000000000000e-01,2.5531783307099999e-03
9.0317437210999998e+00,-5.0000000000000000e-01,2.5552086608400001e-03
9.2291158095799997e+00,-5.0000000000000000e-01,2.5575469903600001e-03
9.4574585860300004e+00,-5.0000000000000000e-01,2.5602522394099999e-03
9.7225257254400006e+00,-5.0000000000000000e-01,2.5633925735999998e-03
1.0030996266200001e+01,-5.0000000000000000e-01,2.5670471215999999e-03
1.0390642905300000e+01,-5.0000000000000000e-01,2.5713079690200002e-03
1.0810527851500000e+01,-5.0000000000000000e-01,2.5762824786999998e-03
1.1301231169999999e+01,-5.0000000000000000e-01,2.5820959960199999e-03
1.1875117374800000e+01,-5.0000000000000000e-01,2.5888950072900001e-03
1.2546646983100000e+01,-5.0000000000000000e-01,2.5968508308299998e-03
1.3332740885500000e+01,-5.0000000000000000e-01,2.6061639337700000e-03
1.4253206710100001e+01,-5.0000000000000000e-01,2.6170689833500001e-03
1.5331237926300000e+01,-5.0000000000000000e-01,2.6298407599199998e-03
1.6593998262800000e+01,-5.0000000000000000e-01,2.6448010807799999e-03
1.8073306166799998e+01,-5.0000000000000000e-01,2.6623269091200002e-03
1.9806436550000001e+01,-5.0000000000000000e-01,2.6828598525999998e-03
2.1837060025100001e+01,-5.0000000000000000e-01,2.7069172907800000e-03
2.4216343297100000e+01,-5.0000000000000000e-01,2.7351054117800001e-03
2.7004238438200002e+01,-5.0000000000000000e-01,2.7681344867499999e-03
3.0270993532300000e+01,-5.0000000000000000e-01,2.8068367669500001e-03
3.4098922753399997e+01,-5.0000000000000000e-01,2.8521874544199998e-03
3.8584480480099998e+01,-5.0000000000000000e-01,2.9053292746700002e-03
4.3840691707799998e+01,-5.0000000000000000e-01,2.9676012705400000e-03
5.0000000000000000e+01,-5.0000000000000000e-01,3.0405725427900001e-03
8.0000000000000000e+00,-5.0000000000000000e-01,3.3060843001600001e-03
8.0836775266099998e+00,-5.0000000000000000e-01,3.3075992059600000e-03
8.1694635205800008e+00,-5.0000000000000000e-01,3.3091522836400000e-03
8.2595195774400008e+00,-5.0000000000000000e-01,3.3107826669500000e-03
8.3561148878099996e+00,-5.0000000000000000e-01,3.3125314375100001e-03
8.4616834153300005e+00,-5.0000000000000000e-01,3.3144426600400000e-03
8.5788852266299997e+00,-5.0000000000000000e-01,3.3165644926299999e-03
8.7106735183699993e+00,-5.0000000000000000e-01,3.3189504002400002e-03
8.8603690305799994e+00,-5.0000000000000000e-01,3.3216605018399998e-03
9.0317437210999998e+00,-5.0000000000000000e-01,3.3247630853199999e-03
9.2291158095799997e+00,-5.0000000000000000e-01,3.3283363281399999e-03
9.4574585860300004e+00,-5.0000000000000000e-01,3.3324702671899999e-03
9.7225257254400006e+00,-5.0000000000000000e-01,3.3372690675600000e-03
1.0030996266200001e+01,-5.0000000000000000e-01,3.3428536471799999e-03
1.0390642905300000e+01,-5.0000000000000000e-01,3.3493647236899999e-03
1.0810527851500000e+01,-5.0000000000000000e-01,3.3569663601700000e-03
1.1301231169999999e+01,-5.0000000000000000e-01,3.3658500991000000e-03
1.1875117374800000e+01,-5.0000000000000000e-01,3.3762397888100000e-03
1.2546646983100000e+01,-5.0000000000000000e-01,3.3883972238699998e-03
1.3332740885500000e+01,-5.0000000000000000e-01,3.4026287416599999e-03
1.4253206710100001e+01,-5.0000000000000000e-01,3.4192929413300001e-03
1.5331237926300000e+01,-5.0000000000000000e-01,3.4388097196499999e-03
1.6593998262800000e+01,-5.0000000000000000e-01,3.4616708513000001e-03
1.8073306166799998e+01,-5.0000000000000000e-01,3.4884523804300000e-03
1.9806436550000001e+01,-5.0000000000000000e-01,3.5198291355599998e-03
2.1837060025100001e+01,-5.0000000000000000e-01,3.5565917335300002e-03
2.4216343297100000e+01,-5.0000000000000000e-01,3.5996665012000000e-03
2.7004238438200002e+01,-5.0000000000000000e-01,3.6501388164900000e-03
3.0270993532300000e+01,-5.0000000000000000e-01,3.7092804573099999e-03
3.4098922753399997e+01,-5.0000000000000000e-01,3.7785816471999998e-03
3.8584480480099998e+01,-5.0000000000000000e-01,3.8597886052800000e-03
4.3840691707799998e+01,-5.0000000000000000e-01,3.9549475466700004e-03
5.0000000000000000e+01,-5.0000000000000000e-01,4.0664562420699999e-03
8.0000000000000000e+00,-5.0000000000000000e-01,4.1591263042699998e-03
8.0836775266099998e+00,-5.0000000000000000e-01,4.1612546763900001e-03
8.1694635205800008e+00,-5.0000000000000000e-01,4.1634366782400001e-03
8.2595195774400008e+00,-5.0000000000000000e-01,4.1657272908899997e-03
8.3561148878099996e+00,-5.0000000000000000e-01,4.1681842321200004e-03
8.4616834153300005e+00,-5.0000000000000000e-01,4.1708694108100004e-03
8.5788852266299997e+00,-5.0000000000000000e-01,4.1738504868299997e-03
8.7106735183699993e+00,-5.0000000000000000e-01,4.1772025759400002e-03
8.8603690305799994e+00,-5.0000000000000000e-01,4.1810101425299997e-03
9.0317437210999998e+00,-5.0000000000000000e-01,4.1853691278900002e-03
9.2291158095799997e+00,-5.0000000000000000e-01,4.1903893677099997e-03
9.4574585860300004e+00,-5.0000000000000000e-01,4.1961973596399997e-03
9.7225257254400006e+00,-5.0000000000000000e-01,4.2029394507699996e-03
1.0030996266200001e+01,-5.0000000000000000e-01,4.2107855251700002e-03
1.0390642905300000e+01,-5.0000000000000000e-01,4.2199332845600001e-03
1.0810527851500000e+01,-5.0000000000000000e-01,4.2306132299399996e-03
1.1301231169999999e+01,-5.0000000000000000e-01,4.2430944695899999e-03
1.1875117374800000e+01,-5.0000000000000000e-01,4.2576914999800002e-03
1.2546646983100000e+01,-5.0000000000000000e-01,4.2747721302899997e-03
1.3332740885500000e+01,-5.0000000000000000e-01,4.2947667502899996e-03
1.4253206710100001e+01,-5.0000000000000000e-01,4.3181791750899999e-03
1.5331237926300000e+01,-5.0000000000000000e-01,4.3455993400899999e-03
1.6593998262800000e+01,-5.0000000000000000e-01,4.3777181658399998e-03
1.8073306166799998e+01,-5.0000000000000000e-01,4.4153449675599999e-03
1.9806436550000001e+01,-5.0000000000000000e-01,4.4594278478700001e-03
2.1837060025100001e+01,-5.0000000000000000e-01,4.5110775866800002e-03
2.4216343297100000e+01,-5.0000000000000000e-01,4.5715956300500004e-03
2.7004238438200002e+01,-5.0000000000000000e-01,4.6425068834800003e-03
3.0270993532300000e+01,-5.0000000000000000e-01,4.7255981357099998e-03
3.4098922753399997e+01,-5.0000000000000000e-01,4.8229630814300003e-03
3.8584480480099998e+01,-5.0000000000000000e-01,4.9370550772300003e-03
4.3840691707799998e+01,-5.0000000000000000e-01,5.0707489600899996e-03
5.0000000000000000e+01,-5.0000000000000000e-01,5.2274134862499997e-03
8.0000000000000000e+00,-5.0000000000000000e-01,5.1253185313499998e-03
8.0836775266099998e+00,-5.0000000000000000e-01,5.1281393969199998e-03
8.1694635205800008e+00,-5.0000000000000000e-01,5.1310313413499998e-03
8.2595195774400008e+00,-5.0000000000000000e-01,5.1340672345099999e-03
8.3561148878099996e+00,-5.0000000000000000e-01,5.1373235734100001e-03
8.4616834153300005e+00,-5.0000000000000000e-01,5.1408824097800001e-03
8.5788852266299997e+00,-5.0000000000000000e-01,5.1448334175100002e-03
8.7106735183699993e+00,-5.0000000000000000e-01,5.1492761522600001e-03
8.8603690305799994e+00,-5.0000000000000000e-01,5.1543225599800001e-03
9.0317437210999998e+00,-5.0000000000000000e-01,5.1600997977199999e-03
9.2291158095799997e+00,-5.0000000000000000e-01,5.1667534376099999e-03
9.4574585860300004e+00,-5.0000000000000000e-01,5.1744511349900001e-03
9.7225257254400006e+00,-5.0000000000000000e-01,5.1833868528300001e-03
1.0030996266200001e+01,-5.0000000000000000e-01,5.1937857492099998e-03
1.0390642905300000e+01,-5.0000000000000000e-01,5.2059098506699996e-03
1.0810527851500000e+01,-5.0000000000000000e-01,5.2200646546800003e-03
1.1301231169999999e+01,-5.0000000000000000e-01,5.2366068273899998e-03
1.1875117374800000e+01,-5.0000000000000000e-01,5.2559531907800001e-03
1.2546646983100000e+01,-5.0000000000000000e-01,5.2785912254999998e-03
1.3332740885500000e+01,-5.0000000000000000e-01,5.3050913542200002e-03
1.4253206710100001e+01,-5.0000000000000000e-01,5.3361213148299998e-03
1.5331237926300000e+01,-5.0000000000000000e-01,5.3724629858500003e-03
1.6593998262800000e+01,-5.0000000000000000e-01,5.4150320877799996e-03
1.8073306166799998e+01,-5.0000000000000000e-01,5.4649012570300000e-03
1.9806436550000001e+01,-5.0000000000000000e-01,5.5233270737099997e-03
2.1837060025100001e+01,-5.0000000000000000e-01,5.5917817243599996e-03
2.4216343297100000e+01,-5.0000000000000000e-01,5.6719900973899997e-03
2.7004238438200002e+01,-5.0000000000000000e-01,5.7659732460499996e-03
3.0270993532300000e+01,-5.0000000000000000e-01,5.8760993139599996e-03
3.4098922753399997e+01,-5.0000000000000000e-01,6.0051432065100002e-03
3.8584480480099998e+01,-5.0000000000000000e-01,6.1563565116400003e-03
4.3840691707799998e+01,-5.0000000000000000e-01,6.3335494318100000e-03
5.0000000000000000e+01,-5.0000000000000000e-01,6.5411867917300002e-03
8.0000000000000000e+00,-5.0000000000000000e-01,6.2309465178199998e-03
8.0836775266099998e+00,-5.0000000000000000e-01,6.2345265032399998e-03
8.1694635205800008e+00,-5.0000000000000000e-01,6.2381966954600000e-03
8.2595195774400008e+00,-5.0000000000000000e-01,6.2420495742899996e-03
8.3561148878099996e+00,-5.0000000000000000e-01,6.2461822227600000e-03
8.4616834153300005e+00,-5.0000000000000000e-01,6.2506987734299996e-03
8.5788852266299997e+00,-5.0000000000000000e-01,6.2557130322500000e-03
8.7106735183699993e+00,-5.0000000000000000e-01,6.2613513461600000e-03
8.8603690305799994e+00,-5.0000000000000000e-01,6.2677557867900002e-03
9.0317437210999998e+00,-5.0000000000000000e-01,6.2750877302399999e-03
9.2291158095799997e+00,-5.0000000000000000e-01,6.2835319234099997e-03
9.4574585860300004e+00,-5.0000000000000000e-01,6.2933011391500000e-03
9.7225257254400006e+00,-5.0000000000000000e-01,6.3046415376099996e-03
1.0030996266200001e+01,-5.0000000000000000e-01,6.3178388688700004e-03
1.0390642905300000e+01,-5.0000000000000000e-01,6.3332256731400000e-03
1.0810527851500000e+01,-5.0000000000000000e-01,6.3511896599500002e-03
1.1301231169999999e+01,-5.0000000000000000e-01,6.3721834774800000e-03
1.1875117374800000e+01,-5.0000000000000000e-01,6.3967361181699999e-03
1.2546646983100000e+01,-5.0000000000000000e-01,6.4254662480299997e-03
1.3332740885500000e+01,-5.0000000000000000e-01,6.4590977954899998e-03
1.4253206710100001e+01,-5.0000000000000000e-01,6.4984781926399997e-03
1.5331237926300000e+01,-5.0000000000000000e-01,6.5445997283800003e-03
1.6593998262800000e+01,-5.0000000000000000e-01,6.5986245516999999e-03
1.8073306166799998e+01,-5.0000000000000000e-01,6.6619139549600002e-03
1.9806436550000001e+01,-5.0000000000000000e-01,6.7360626750600002e-03
2.1837060025100001e+01,-5.0000000000000000e-01,6.8229390769500003e-03
2.4216343297100000e+01,-5.0000000000000000e-01,6.9247322317399999e-03
2.7004238438200002e+01,-5.0000000000000000e-01,7.0440070759799998e-03
3.0270993532300000e+01,-5.0000000000000000e-01,7.1837690416499999e-03
3.4098922753399997e+01,-5.0000000000000000e-01,7.3475397857000000e-03
3.8584480480099998e+01,-5.0000000000000000e-01,7.5394459270999997e-03
4.3840691707799998e+01,-5.0000000000000000e-01,7.7643230274599996e-03
5.0000000000000000e+01,-5.0000000000000000e-01,8.0278374352700001e-03
8.0000000000000000e+00,-5.0000000000000000e-01,7.5060891898900001e-03
8.0836775266099998e+00,-5.0000000000000000e-01,7.5104801800199997e-03
8.1694635205800008e+00,-5.0000000000000000e-01,7.5149818122899996e-03
8.2595195774400008e+00,-5.0000000000000000e-01,7.5197075167099999e-03
8.3561148878099996e+00,-5.0000000000000000e-01,7.5247763693999997e-03
8.4616834153300005e+00,-5.0000000000000000e-01,7.5303160929300001e-03
8.5788852266299997e+00,-5.0000000000000000e-01,7.5364662746900003e-03
8.7106735183699993e+00,-5.0000000000000000e-01,7.5433818840800002e-03
8.8603690305799994e+00,-5.0000000000000000e-01,7.5512371774300001e-03
9.0317437210999998e+00,-5.0000000000000000e-01,7.5602300887499998e-03
9.2291158095799997e+00,-5.0000000000000000e-01,7.5705872172299998e-03
9.4574585860300004e+00,-5.0000000000000000e-01,7.5825695369800003e-03
9.7225257254400006e+00,-5.0000000000000000e-01,7.5964789729100002e-03
1.0030996266200001e+01,-5.0000000000000000e-01,7.6126660085200004e-03
1.0390642905300000e+01,-5.0000000000000000e-01,7.6315385171800004e-03
1.0810527851500000e+01,-5.0000000000000000e-01,7.6535720396000003e-03
1.1301231169999999e+01,-5.0000000000000000e-01,7.6793217662000004e-03
1.1875117374800000e+01,-5.0000000000000000e-01,7.7094365266099996e-03
1.2546646983100000e+01,-5.0000000000000000e-01,7.7446751385499999e-03
1.3332740885500000e+01,-5.0000000000000000e-01,7.7859255281600001e-03
1.4253206710100001e+01,-5.0000000000000000e-01,7.8342271035400004e-03
1.5331237926300000e+01,-5.0000000000000000e-01,7.8907969453100007e-03
1.6593998262800000e+01,-5.0000000000000000e-01,7.9570604739999991e-03
1.8073306166799998e+01,-5.0000000000000000e-01,8.0346873671699997e-03
1.9806436550000001e+01,-5.0000000000000000e-01,8.1256336311300009e-03
2.1837060025100001e+01,-5.0000000000000000e-01,8.2321908874999992e-03
2.4216343297100000e+01,-5.0000000000000000e-01,8.3570441164199996e-03
2.7004238438200002e+01,-5.0000000000000000e-01,8.5033393114199995e-03
3.0270993532300000e+01,-5.0000000000000000e-01,8.6747627507400005e-03
3.4098922753399997e+01,-5.0000000000000000e-01,8.8756338823799998e-03
3.8584480480099998e+01,-5.0000000000000000e-01,9.1110141636099994e-03
4.3840691707799998e+01,-5.0000000000000000e-01,9.3868345971699994e-03
5.0000000000000000e+01,-5.0000000000000000e-01,9.7100451779599996e-03
8.0000000000000000e+00,-5.0000000000000000e-01,8.9854371693600006e-03
8.0836775266099998e+00,-5.0000000000000000e-01,8.9906730089300002e-03
8.1694635205800008e+00,-5.0000000000000000e-01,8.9960407787500005e-03
8.2595195774400008e+00,-5.0000000000000000e-01,9.0016757333900004e-03
8.3561148878099996e+00,-5.0000000000000000e-01,9.0077198597999994e-03
8.4616834153300005e+00,-5.0000000000000000e-01,9.0143254550699992e-03
8.5788852266299997e+00,-5.0000000000000000e-01,9.0216589639199995e-03
8.7106735183699993e+00,-5.0000000000000000e-01,9.0299051726800000e-03
8.8603690305799994e+00,-5.0000000000000000e-01,9.0392718654900006e-03
9.0317437210999998e+00,-5.0000000000000000e-01,9.0499950599100005e-03
9.2291158095799997e+00,-5.0000000000000000e-01,9.0623449540000005e-03
9.4574585860300004e+00,-5.0000000000000000e-01,9.0766327346500000e-03
9.7225257254400006e+00,-5.0000000000000000e-01,9.0932184187000002e-03
1.0030996266200001e+01,-5.0000000000000000e-01,9.1125199244899997e-03
1.0390642905300000e+01,-5.0000000000000000e-01,9.1350236023899998e-03
1.0810527851500000e+01,-5.0000000000000000e-01,9.1612964895799991e-03
1.1301231169999999e+01,-5.0000000000000000e-01,9.1920005980599996e-03
1.1875117374800000e+01,-5.0000000000000000e-01,9.2279095956499992e-03
1.2546646983100000e+01,-5.0000000000000000e-01,9.2699283005600007e-03
1.3332740885500000e+01,-5.0000000000000000e-01,9.3191154805600009e-03
1.4253206710100001e+01,-5.0000000000000000e-01,9.3767105313000004e-03
1.5331237926300000e+01,-5.0000000000000000e-01,9.4441647060600001e-03
1.6593998262800000e+01,-5.0000000000000000e-01,9.5231776837300004e-03
1.8073306166799998e+01,-5.0000000000000000e-01,9.6157403965599995e-03
1.9806436550000001e+01,-5.0000000000000000e-01,9.7241851966699995e-03
2.1837060025100001e+01,-5.0000000000000000e-01,9.8512446256599998e-03
2.4216343297100000e+01,-5.0000000000000000e-01,1.0000120267900000e-02
2.7004238438200002e+01,-5.0000000000000000e-01,1.0174563422400000e-02
3.0270993532300000e+01,-5.0000000000000000e-01,1.0378969626699999e-02
3.4098922753399997e+01,-5.0000000000000000e-01,1.0618489413100000e-02
3.8584480480099998e+01,-5.0000000000000000e-01,1.0899158089700000e-02
4.3840691707799998e+01,-5.0000000000000000e-01,1.1228047815199999e-02
5.0000000000000000e+01,-5.0000000000000000e-01,1.1613445799700001e-02
8.0000000000000000e+00,-5.0000000000000000e-01,1.0709236541899999e-02
8.0836775266099998e+00,-5.0000000000000000e-01,1.0715328613400001e-02
8.1694635205800008e+00,-5.0000000000000000e-01,1.0721574189999999e-02
8.2595195774400008e+00,-5.0000000000000000e-01,1.0728130644900000e-02
8.3561148878099996e+00,-5.0000000000000000e-01,1.0735163184599999e-02
8.4616834153300005e+00,-5.0000000000000000e-01,1.0742849011800001e-02
8.5788852266299997e+00,-5.0000000000000000e-01,1.0751381790300000e-02
8.7106735183699993e+00,-5.0000000000000000e-01,1.0760976525200000e-02
8.8603690305799994e+00,-5.0000000000000000e-01,1.0771874980100000e-02
9.0317437210999998e+00,-5.0000000000000000e-01,1.0784351769200000e-02
9.2291158095799997e+00,-5.0000000000000000e-01,1.0798721276900000e-02
9.4574585860300004e+00,-5.0000000000000000e-01,1.0815345579199999e-02
9.7225257254400006e+00,-5.0000000000000000e-01,1.0834643567700000e-02
1.0030996266200001e+01,-5.0000000000000000e-01,1.0857101504000001e-02
